ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
TSHA,"Taysha Gene Therapies, Inc.",1,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.556657,,,0.687984,1,0.687984,1046,1,specific_days,,tailwind,high_vol,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,-0.845903,1046,1,-0.39739,1.0,6,10,selling,0.8416,,7.2825,5.7913,3.58,45,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,1046,,specific_days,0.667083,price_history,,6,1.5181,price_history,,-0.336066,,45.7815,-0.177568,-0.158498,late,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.440503,,197,0.0961064745762712,0.556657,,,,
KROS,"Keros Therapeutics, Inc.",2,,A,high_opt+catalyst_near,A,high_opt+catalyst_near,,0.998584,,,0.726744,1,0.726744,486,1,specific_days,,tailwind,,L,tier_a_dev|catalyst_far_lift|sponsor_confirmed|momentum_tailwind,,,v1.3.0,34839213,1,,mid|far_271_540|nonpos,-0.012862136363636364,,-1.324662,309,1,-0.784696,-1.0,2,4,buying,-0.4793,,5.02,4.2733,3.78,46,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,486,,specific_days,0.102632,price_history,,2,1.026,price_history,,-0.199915,,41.8052,-0.177568,-0.022347,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.336298,,353,-0.012862136363636364,0.998584,,,,
RCUS,"Arcus Biosciences, Inc.",3,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.553824,,,0.300388,1,0.300388,580,1,specific_days,,tailwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,34839213,1,,late|far_271_540|pos,0.0961064745762712,,0.762122,0,1,0.903468,2.270325,5,8,buying,0.5114,,6.867,5.7486,1.53,46,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,580,,specific_days,0.072097,price_history,,5,1.4193,price_history,,-0.353016,,42.1065,-0.177568,-0.175448,late,mid,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,196,0.0961064745762712,0.553824,,,,
TARS,"Tarsus Pharmaceuticals, Inc.",4,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.432011,,,0.323643,1,0.323643,46,1,specific_days,,tailwind,,L,sponsor_confirmed|momentum_tailwind,,,v1.3.0,34839213,1,,late|near_31_90|pos,0.1,,0.762122,0,1,0.903468,2.270325,6,9,buying,0.8416,,11.0223,9.525,4.13,34,fresh,0,0,0,0,True,False,True,near,1.0,adequate,,,1.0,0,0,1.0,0,1.0,0,46,,specific_days,0.155687,price_history,,6,1.4292,price_history,,-0.198623,,39.8522,-0.177568,-0.021055,late,mid,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,153,0.1,0.432011,,,,
VNDA,Vanda Pharmaceuticals Inc.,5,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.468839,,,0.350775,1,0.350775,62,1,specific_days,,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,34839213,1,,late|near_31_90|pos,0.1,,0.762122,0,1,0.903468,2.270325,2,5,buying,-0.4793,,2.5207,1.4028,0.11,45,fresh,0,0,0,0,True,False,True,near,1.0,short,,,1.0,0,0,1.0,0,1.0,0,62,,specific_days,0.339989,price_history,,2,0.7535,price_history,,-0.315108,,55.7071,-0.177568,-0.13754,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.7905,,166,0.1,0.468839,,,,
RGNX,REGENXBIO Inc.,6,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.392351,,,0.304264,1,0.304264,154,1,specific_days,,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,,,v1.3.0,34839213,1,,late|near_91_180|pos,0.1,,0.762122,0,1,0.903468,2.270325,2,6,buying,-0.4793,,4.7278,3.2365,2.41,34,fresh,0,0,0,0,True,False,True,mid,0.7,short,,,1.0,0,0,1.0,0,1.0,0,154,,specific_days,0.313438,price_history,,2,1.5586,price_history,,-0.37627,,26.2683,-0.177568,-0.198702,late,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_CD,,0,0.5,,,,,0.7905,,139,0.1,0.392351,,,,
KURA,"Kura Oncology, Inc.",7,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.961756,,,0.467054,1,0.467054,1183,1,specific_days,,neutral,,L,catalyst_far_lift|sponsor_confirmed|runway_short,,,v1.3.0,34839213,1,,mid|far_271_540|pos,0.05133853608247423,,0.231469,0,1,0.474181,1.73491,5,9,buying,0.5114,,13.8319,12.154,5.68,46,fresh,0,0,0,0,True,False,True,far,0.3,short,,,1.0,0,0,1.0,0,1.0,0,1183,,specific_days,-0.031382,price_history,,5,1.0525,price_history,,-0.166171,,49.873,-0.177568,0.011397,mid,small,SEV2,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,340,0.05133853608247423,0.961756,,,,
IMMP,Immutep Limited,8,,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.958924,,,0.455426,1,0.455426,397,1,specific_days,,tailwind,,L,catalyst_far_lift|momentum_tailwind,,,v1.3.0,34839213,1,,mid|far_271_540|pos,0.05133853608247423,,0.231469,0,1,0.474181,1.73491,0,1,selling,-1.1397,,0.28,0.0,0.0,46,fresh,0,0,0,0,True,False,True,far,0.3,adequate,,,1.0,0,0,1.0,0,1.0,0,397,,specific_days,0.282597,price_history,,0,0.2026,price_history,,-0.069204,,61.3565,-0.177568,0.108364,mid,small,NONE,drug_developer,pit_bundle,CTGOV,CLINICAL_PCD,,0,0.5,,,,,0.675,,339,0.05133853608247423,0.958924,,,,
ZYME,Zymeworks Inc.,9,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.494334,,,0.641473,1,0.641473,,0,no_upcoming,,headwind,,M,sponsor_confirmed|momentum_headwind,,,v1.3.0,34839213,1,,late|none|pos,0.1,,-0.5422,150,1,-0.151701,0.954298,5,6,buying,0.5114,,10.5148,10.0502,3.62,34,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,-0.186211,price_history,,5,0.8873,price_history,,-0.334884,,36.9439,-0.177568,-0.157316,late,small,NONE,drug_developer,pit_bundle,,,,0,0.5,,,,,0.506606,,175,0.1,0.494334,,,,
SRRK,Scholar Rock Holding Corporatio,10,,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.417847,,,0.660853,1,0.660853,,0,no_upcoming,,neutral,,L,sponsor_confirmed,,,v1.3.0,34839213,1,,late|none|pos,0.1,,-0.723798,232,1,-0.29861,0.77107,4,6,buying,0.1812,,10.3592,9.4259,19.85,46,fresh,0,0,0,0,True,False,False,missing,0.0,adequate,,,1.0,0,0,1.0,0,1.0,0,,,missing,0.028491,price_history,,4,1.4282,price_history,,-0.278051,,50.2902,-0.177568,-0.100483,late,mid,SEV1,drug_developer,pit_bundle,,,,0,0.5,,,,,0.46708,,148,0.1,0.417847,,,,
